Amenity Type,Name,Latitude,Longitude,road,suburb,state_district,road_count,suburb_count,district_count,scaled_suburb,population
clinic,Jiwan Clinic and Nursing Home,28.9649984,76.2957781,,,,0,0,0,0.0,0
clinic,"Vikas Nursing Home, Faridabad",28.2740402,77.2888479,,,,0,0,0,0.0,0
clinic,Ankur Clinic and Maternity Home,28.4571123,77.0125522,,,,0,0,0,0.0,0
clinic,"Jindal Nursing Home, Palwal",28.1273602,77.3298857,,,,0,0,0,0.0,0
clinic,Makkar Hospital and Nursing Home,28.0491668,76.1093129,,,,0,0,0,0.0,0
clinic,Neera Nursing Home,29.6941598,76.993141,,,,0,0,0,0.0,0
clinic,"Shanti Nursing Home, Jind",29.301481,76.3194412,,,,0,0,0,0.0,0
clinic,Shankar Clinic,28.399018,77.3518818,,,,0,0,0,0.0,0
clinic,"Bhatia Nursing Home, Ballabgarh",28.3351221,77.3249276,,,,0,0,0,0.0,0
clinic,Aarti Nursing Home,29.4005881,76.9730017,,,,0,0,0,0.0,0
clinic,Kharbanda Maternity and Nursing Home,28.4668863,77.0268778,,,,0,0,0,0.0,0
clinic,Bhagwani Nursing Home,28.3607791,77.3289697,,,,0,0,0,0.0,0
clinic,Agarwal Nursing Home and Alpha Diagnostic Center,28.0699521,76.1087148,,,,0,0,0,0.0,0
clinic,Dr. Balbir Nursing Home,29.6823135,76.9971925,,,,0,0,0,0.0,0
clinic,Prateek Nursing Home And Polyclinic,28.4771439,77.0084417,,,,0,0,0,0.0,0
clinic,Mother and Child Nursing Home,28.4172395,77.2951028,,,,0,0,0,0.0,0
clinic,Bhardwaj Nursing Home,28.800495,76.1418012,,,,0,0,0,0.0,0
clinic,Gurgaon Eye Centre,28.4737046,77.0184443,,,,0,0,0,0.0,0
clinic,Vatsalya Clinic,28.4142175,77.0656693,,,,0,0,0,0.0,0
clinic,Moga Nursing Home,28.3709582,77.3274714,,,,0,0,0,0.0,0
clinic,Thakral Nursing and Maternity Home,28.4542896,77.0277308,,,,0,0,0,0.0,0
clinic,Arora Psychiatric Nursing Home,29.3829721,76.9577587,,,,0,0,0,0.0,0
clinic,"Bansal Nursing Home,Palwal",28.1405289,77.3358184,,,,0,0,0,0.0,0
clinic,Kalra Child Care Centre,28.3921318,77.3199025,,,,0,0,0,0.0,0
clinic,Paras Nursing Home,29.687123,77.0122397,,,,0,0,0,0.0,0
clinic,Swastik Maternity and Medical Centre,28.4628236,77.0191853,,,,0,0,0,0.0,0
clinic,Asha Nursing Home,28.3873843,77.3037663,,,,0,0,0,0.0,0
clinic,"Sushila Nursing Home, Palwal",28.1368074,77.3290113,,,,0,0,0,0.0,0
clinic,Ganga Sahai Hospital,28.1795517,76.6151641,,,,0,0,0,0.0,0
clinic,Goel Orthopaedic Centre,29.3118922,76.3283348,,,,0,0,0,0.0,0
clinic,Govind Netralaya,28.2561705,76.145817,,,,0,0,0,0.0,0
clinic,"Dr. Om Parkash Goel Medicare, Karnal",29.6877912,76.9866303,,,,0,0,0,0.0,0
clinic,Narinder Netralya,28.8043003,76.1335172,,,,0,0,0,0.0,0
clinic,Luthra Clinic,29.678345,77.0120399,,,,0,0,0,0.0,0
clinic,Dr.Ved Prakash Surgical and Laproscopic Centre,28.1899765,76.6177189,,,,0,0,0,0.0,0
clinic,Dr. Shyamal Sen Child Specialist and Neonatoligist,29.6848499,77.0013741,,,,0,0,0,0.0,0
clinic,Lal Nursing Home,28.4162286,77.318328,,,,0,0,0,0.0,0
clinic,Sajni Nursing Home,29.1394023,76.6962178,,,,0,0,0,0.0,0
clinic,Sai Ram Nursing Home,29.3791881,76.9528663,,,,0,0,0,0.0,0
clinic,Atri Nursing Home,28.896299,76.6026597,,,,0,0,0,0.0,0
clinic,Nova Care Clinic,28.4652523,77.0280969,,,,0,0,0,0.0,0
clinic,Dr. Gain Bhushan Nursing Home and Heart Centre,29.6925661,76.9939779,,,,0,0,0,0.0,0
clinic,"Nagpal Nursing Home, Gurgaon",28.4729696,77.0482685,,,,0,0,0,0.0,0
clinic,Bansal Nursing Home,29.0005458,77.0303124,,,,0,0,0,0.0,0
clinic,"Raj Nursing Home, Faridabad",28.3509209,77.3323493,,,,0,0,0,0.0,0
clinic,"Verma Nursing Home, Rohtak",28.8958105,76.5826786,,,,0,0,0,0.0,0
clinic,"Gupta Nursing Home and Maternity Centre, Palwal",28.1355077,77.3322044,,,,0,0,0,0.0,0
clinic,Saluja Nursing Home,28.1347792,77.3349765,,,,0,0,0,0.0,0
clinic,Dr. Mehta Eye Care Hospital,28.3953479,77.3054159,,,,0,0,0,0.0,0
clinic,Miglani Nursing Home,29.6899005,76.9922572,,,,0,0,0,0.0,0
clinic,Singal Nursing Home,27.898794,77.3745713,,,,0,0,0,0.0,0
clinic,Manvi Clinic - Faridabad,28.3630425,77.3365094,,,,0,0,0,0.0,0
clinic,Galaxy Hospital and Trauma Centre,28.1043792,76.5932001,,,,0,0,0,0.0,0
clinic,Bajaj Eye Centre,29.3967043,76.9713856,,,,0,0,0,0.0,0
clinic,Jindal Nursing Home,29.3995553,76.9731385,,,,0,0,0,0.0,0
clinic,Bhatnagar Eye Care Centre,29.6956149,76.9930525,,,,0,0,0,0.0,0
clinic,Bhatia Orthopaedic Centre,29.691711,76.9943883,,,,0,0,0,0.0,0
clinic,Pandit Ram Prakash Hospital Kidney Centre,29.6958228,76.9925684,,,,0,0,0,0.0,0
clinic,Raj Clinic,29.69748,76.9652031,,,,0,0,0,0.0,0
clinic,Dr. Aroras Nursing Home,28.3859195,77.2999019,,,,0,0,0,0.0,0
clinic,"Arora Nursing Home, Model Town",28.1849835,76.6170973,,,,0,0,0,0.0,0
clinic,City Heart Clinic And Nursing Home,28.8917515,76.5820315,,,,0,0,0,0.0,0
clinic,Sharma Dental Clinic,28.3011838,77.3234216,,,,0,0,0,0.0,0
clinic,Ranjana Polyclinic,29.6827912,77.010169,,,,0,0,0,0.0,0
clinic,Dewan Dental Clinic and Diagnostic Centre,29.3862394,76.9616975,,,,0,0,0,0.0,0
clinic,Nanda Nursing Home,28.3992304,77.3260595,,,,0,0,0,0.0,0
clinic,Arya Nursing Home,28.3600899,77.3267931,,,,0,0,0,0.0,0
clinic,Dr. Jagdish Chandra Clinic,28.3670661,77.2877958,,,,0,0,0,0.0,0
clinic,Arora Nursing Home,28.800255,76.1350567,,,,0,0,0,0.0,0
clinic,Ishwar Eye Centre,28.8949651,76.6029239,,,,0,0,0,0.0,0
clinic,Dr. Ravi Mohan Clinic and Nursing Home,28.8921119,76.6054116,,,,0,0,0,0.0,0
clinic,"Goel Nursing Home, Rohtak",28.8973181,76.5841974,,,,0,0,0,0.0,0
clinic,Anand Hospital Navdeep Eye Center / Anand Nursing Home,29.3959238,76.9615392,,,,0,0,0,0.0,0
clinic,Chhabra Psychiatric Clinic,28.8873065,76.6112997,,,,0,0,0,0.0,0
clinic,Sanghi Nursing Home,28.8972416,76.5864556,,,,0,0,0,0.0,0
clinic,D.K. Gastro Care Clinic,29.3965781,76.9716659,,,,0,0,0,0.0,0
clinic,Goyal's Nursing Home,28.4162363,77.3262989,,,,0,0,0,0.0,0
clinic,Jindal Nursing Home (D),28.4163313,77.311939,,,,0,0,0,0.0,0
clinic,Neetu Nursing Home,28.2730823,76.1415987,,,,0,0,0,0.0,0
clinic,City Nursing Home and Surgical Centre,28.8007945,76.1416814,,,,0,0,0,0.0,0
clinic,"Wadhwa Nursing Home, Faridabad",28.364507,77.3261762,,,,0,0,0,0.0,0
clinic,Apex Diagnostic and Polyclinic,28.3942908,77.3282361,,,,0,0,0,0.0,0
clinic,New Medicare Centre,28.4285905,77.3190361,,,,0,0,0,0.0,0
clinic,Chugh Clinic,28.4017078,77.2986956,,,,0,0,0,0.0,0
clinic,New Wadhwa Nursing Home,27.7873329,76.9464672,,,,0,0,0,0.0,0
clinic,Bansal Medicare Centre,27.8954599,77.3774238,,,,0,0,0,0.0,0
clinic,"Kiran Nursing Home, Faridabad",28.3729562,77.3288155,,,,0,0,0,0.0,0
clinic,"Kalra Clinic, Faridabad",28.3809138,77.2920316,,,,0,0,0,0.0,0
clinic,Abrol Medical and Heart Care Centre,29.4038724,76.9708948,,,,0,0,0,0.0,0
clinic,"Gaur Nursing Home, Rohtak",28.9002582,76.5749667,,,,0,0,0,0.0,0
clinic,Mamta Eye Clinic,28.6931593,76.9324453,,,,0,0,0,0.0,0
clinic,"Mittal Nursing Home, Palwal",28.1459817,77.3355693,,,,0,0,0,0.0,0
clinic,Shiv Heart Care and Medical Centre,28.1864836,76.613697,,,,0,0,0,0.0,0
clinic,"Singla Nursing Home, Panipat",29.3889749,76.960005,,,,0,0,0,0.0,0
clinic,Shree Shyam Healthcare and Trauma Center,28.1787833,76.6234817,,,,0,0,0,0.0,0
clinic,Capital Child and Maternity Centre,28.4246595,77.3185426,,,,0,0,0,0.0,0
clinic,Nayanjyoti Eye and Laser Centre,28.3831857,77.3004779,,,,0,0,0,0.0,0
clinic,Manju Shree Nursing Home,28.3416402,77.3318584,,,,0,0,0,0.0,0
clinic,Faridabad Eye Care Centre,28.399136,77.3160213,,,,0,0,0,0.0,0
clinic,Ram Nursing Home,28.0543022,76.1029896,,,,0,0,0,0.0,0
clinic,Setiya Nursing Home,29.1390708,76.6983005,,,,0,0,0,0.0,0
clinic,Shaili Nursing Home and U S Center,28.6086253,76.6486837,,,,0,0,0,0.0,0
clinic,Bhandari Nursing Home,28.6092151,76.650399,,,,0,0,0,0.0,0
clinic,Janmeda Nursing Home,28.3735834,77.2819319,,,,0,0,0,0.0,0
clinic,Ashok Nursing Home,28.3901958,77.2881357,,,,0,0,0,0.0,0
clinic,"Talwar Nursing Home, Panipat",29.4006502,76.9729434,,,,0,0,0,0.0,0
clinic,Malik Dental Clinic,28.3666359,77.3077001,,,,0,0,0,0.0,0
clinic,Dr. Mini Khetarpal Maternity Centre,28.3373047,77.3216057,,,,0,0,0,0.0,0
clinic,Shekhar Nursing Home,29.4780503,77.7178887,,,,0,0,0,0.0,0
clinic,"Tomar Nursing Home, Baghpat",29.1031924,77.2545598,,,,0,0,0,0.0,0
clinic,Prem Clinic,28.4254261,77.3214059,,,,0,0,0,0.0,0
clinic,Mavi Nursing Home,28.7259864,77.2881059,,,,0,0,0,0.0,0
clinic,Bharrdwaj Nursing Home,27.900131,78.0944467,,,,0,0,0,0.0,0
clinic,Kamna Nursing Home And Maternity Home,28.9702746,77.6910605,,,,0,0,0,0.0,0
clinic,"Navjeevan Nursing Home, Shastri Nagar",28.6763705,77.4736266,,,,0,0,0,0.0,0
clinic,Sanjay Nursing Home,28.9800394,77.7101404,,,,0,0,0,0.0,0
clinic,Kelawati Nursing Home,28.417499,77.8452158,,,,0,0,0,0.0,0
clinic,Tanvi Clinic And Diagnostic,28.541767,77.3876511,,,,0,0,0,0.0,0
clinic,"Sood Nursing Home, Ghaziabad",28.665804,77.437638,,,,0,0,0,0.0,0
clinic,Jai Nursing Home,28.6779906,77.4211961,,,,0,0,0,0.0,0
clinic,Meha Maternity and Pain Clinic,28.6763916,77.4200581,,,,0,0,0,0.0,0
clinic,Bhagwati Upchaar Kendra,28.670379,77.4291381,,,,0,0,0,0.0,0
clinic,"Ravi Nursing Home, Muzaffarnagar",29.4723972,77.702645,,,,0,0,0,0.0,0
clinic,Rashi Nursing Home,29.4746861,77.7001586,,,,0,0,0,0.0,0
clinic,Dr. Ranjan's Gynae and Eye Clinic,28.6371608,77.3356269,,,,0,0,0,0.0,0
clinic,Ramani Nursing Home,29.4649537,77.6964256,,,,0,0,0,0.0,0
clinic,Bhupal Nursing Home,28.9911794,77.7063109,,,,0,0,0,0.0,0
clinic,"Pragya Clinic, Gautam Buddha Nagar",28.5636424,77.3587422,,,,0,0,0,0.0,0
clinic,Sarvhit Nursing Home,29.0519077,77.7073731,,,,0,0,0,0.0,0
clinic,B.P.L. Nursing Home,27.7901673,77.4316674,,,,0,0,0,0.0,0
clinic,Dr. Tyagi Polyclinic and Maternity Home,28.9943172,77.7117947,,,,0,0,0,0.0,0
clinic,Shikhar Nursing Home,28.9754029,77.6925686,,,,0,0,0,0.0,0
clinic,Mithlesh Nursing Home,28.6526097,77.4365316,,,,0,0,0,0.0,0
clinic,"Sirohi Nursing Home, Bulandshahr",28.4087561,77.8499097,,,,0,0,0,0.0,0
clinic,Therthani Nursing Home and Heart Care Centre,28.7342081,77.774893,,,,0,0,0,0.0,0
clinic,"Prakash Nursing Home, Meerut",29.0544147,77.7102578,,,,0,0,0,0.0,0
clinic,"Shivam Nursing Home, Meerut",28.960842,77.7400585,,,,0,0,0,0.0,0
clinic,Sohum Nursing Home,28.402691,77.855549,,,,0,0,0,0.0,0
clinic,"Jeevan Jyoti Nursing Home, Meerut",28.9928967,77.7059488,,,,0,0,0,0.0,0
clinic,Visioncare Eye and Laser Centre,28.9688255,77.7247792,,,,0,0,0,0.0,0
clinic,Tyagi Nursing Home,28.6809262,77.4412268,,,,0,0,0,0.0,0
clinic,Maya Nursing Home,28.7409665,77.7770927,,,,0,0,0,0.0,0
clinic,"CGHS Dispensary, Kamla Nehru Nagar",28.6805831,77.4634999,,,,0,0,0,0.0,0
clinic,"Yashoda Nursing Home, Meerut",28.730704,77.7732025,,,,0,0,0,0.0,0
clinic,Sohan Nursing Home and Maternity Centre,28.6816651,77.4918348,,,,0,0,0,0.0,0
clinic,Dhama Clinic,28.5811477,77.363074,,,,0,0,0,0.0,0
clinic,Jain Clinic,28.5928579,77.3389649,,,,0,0,0,0.0,0
clinic,Bansal Nursing Home,27.9006454,78.0554742,,,,0,0,0,0.0,0
clinic,"Goyal Nursing Home, Aligarh",27.8883374,78.0805086,,,,0,0,0,0.0,0
clinic,"Santosh Nursing Home, Meerut",29.0140608,77.7367962,,,,0,0,0,0.0,0
clinic,Abdullah Hospital,28.4148993,77.8333953,,,,0,0,0,0.0,0
clinic,Dayanand Nursing Home,28.9952076,77.7080959,,,,0,0,0,0.0,0
clinic,Deep Nursing Home,28.9704541,77.6918417,,,,0,0,0,0.0,0
clinic,"Agarwal Nursing Home, Baghpat",28.9714691,77.6832015,,,,0,0,0,0.0,0
clinic,Bhagwati Nursing Home (Pvt) Ltd.,28.5472384,77.5458232,,,,0,0,0,0.0,0
clinic,"Usha Nursing Home, Saharanpur",29.1003636,77.2541024,,,,0,0,0,0.0,0
clinic,Shiva Nursing Home,27.8872418,78.0822144,,,,0,0,0,0.0,0
clinic,Trisal Netralaya And Phaco Centre,28.8409196,77.580775,,,,0,0,0,0.0,0
clinic,"Shiv Clinic, Gautam Buddha Nagar",28.5434748,77.3853469,,,,0,0,0,0.0,0
clinic,Kalawati Memorial Clinic,28.6374372,77.3532185,,,,0,0,0,0.0,0
clinic,Vardaan Nursing and Maternity Home,28.6695412,77.4570747,,,,0,0,0,0.0,0
clinic,Sanjivani Maternity and Nursing Home Pvt Ltd,28.6756803,77.3698917,,,,0,0,0,0.0,0
clinic,Dr.Chaurasia Nursing Home,28.9863087,77.7073798,,,,0,0,0,0.0,0
clinic,Om Arpan Nursing Home,28.6142729,77.3522647,,,,0,0,0,0.0,0
clinic,Sangal Eye Clinic,28.5732523,77.3218819,,,,0,0,0,0.0,0
clinic,"Sumitra Nursing Home, Gautam Buddha Nagar",28.5809728,77.3534455,,,,0,0,0,0.0,0
clinic,"Singhal Nursing Home, Muzaffarnagar",29.4599765,77.6965161,,,,0,0,0,0.0,0
clinic,Family Medicare,28.6013748,77.3783062,,,,0,0,0,0.0,0
clinic,Amar Medical Centre,28.5787282,77.3245709,,,,0,0,0,0.0,0
clinic,Garims Nursing Home Pvt Ltd,28.5799765,77.3421802,,,,0,0,0,0.0,0
clinic,Drishti Eye Care,28.6441329,77.3418112,,,,0,0,0,0.0,0
clinic,Tej Nursing Home and Surgical Clinic,28.6711245,77.4287846,,,,0,0,0,0.0,0
clinic,Neel Kamal Nursing Home,28.9679508,77.7189257,,,,0,0,0,0.0,0
clinic,Dr. Ajit Dinker's Centre For Ultrasound,28.6711126,77.4301839,,,,0,0,0,0.0,0
clinic,M B Lal Memorial Clinic Pvt Ltd,28.5722286,77.3505029,,,,0,0,0,0.0,0
clinic,Mehta Clinic,28.5601762,77.3702955,,,,0,0,0,0.0,0
clinic,Maheshwari Clinic,28.526572,77.3755282,,,,0,0,0,0.0,0
clinic,"Sharma Nursing Home, Ghaziabad",28.6911391,77.4515803,,,,0,0,0,0.0,0
clinic,Agrawal Maternity and Nursing home,28.6827835,77.4526592,,,,0,0,0,0.0,0
clinic,Vijay Clinic and Maternity Centre,28.6911643,77.4525958,,,,0,0,0,0.0,0
clinic,Friends Eye and Child Care Clinic,28.574138,77.3217952,,,,0,0,0,0.0,0
clinic,Kanika Medical and Surgical Clinic,28.5946592,77.3325131,,,,0,0,0,0.0,0
clinic,Jindal E.N.T. Clinic,28.4071138,77.8530361,,,,0,0,0,0.0,0
clinic,Gupta Nursing Home,27.8985541,78.0649855,,,,0,0,0,0.0,0
clinic,"Verma Nursing Home, Baghpat",29.0976114,77.2694099,,,,0,0,0,0.0,0
clinic,Kasana Nursing Home,28.6707585,77.4609283,,,,0,0,0,0.0,0
clinic,Tarun Nursing Home,29.0990981,77.2570758,,,,0,0,0,0.0,0
clinic,"Agarwal Nursing Home, Muzaffarnagar",29.4511232,77.3185936,,,,0,0,0,0.0,0
clinic,Poddar Nursing Home Pvt. Ltd.,28.6706673,77.4313845,,,,0,0,0,0.0,0
clinic,Manvi Womens Clinic,28.5752097,77.3244153,,,,0,0,0,0.0,0
clinic,Gupta Nursing Home And Laparoscopy Centre,29.4531365,77.7048303,,,,0,0,0,0.0,0
clinic,Nidaan Nursing Home,28.6395126,77.345653,,,,0,0,0,0.0,0
clinic,Dube Nursing Home,28.8415865,77.580522,,,,0,0,0,0.0,0
clinic,Astha Nursing Home,28.6454722,77.4210157,,,,0,0,0,0.0,0
clinic,"Annapurna Nursing Home, Aligarh",27.8688888,78.071609,,,,0,0,0,0.0,0
clinic,Sangeeta Nursing Home and Maternity Centre,29.0054674,77.7435239,,,,0,0,0,0.0,0
clinic,"CGHS Dispensary, Lekha Nagar",29.0133501,77.7063511,,,,0,0,0,0.0,0
clinic,Siddhant Nursing Home,29.4731613,77.7044494,,,,0,0,0,0.0,0
clinic,Child Medicare Clinic,28.5679239,77.3437352,,,,0,0,0,0.0,0
clinic,"Sai Baba Nursing Home, Ghaziabad",28.7560572,77.2828002,,,,0,0,0,0.0,0
clinic,"CGHS Dispensary, Vijay Nagar",28.9860551,77.7100951,,,,0,0,0,0.0,0
clinic,Sukhda Nursing Home - Aligarh,27.8965859,78.0894021,,,,0,0,0,0.0,0
clinic,Dr.Sandeep Path and Eye Clinic Pvt.Ltd.,28.983085,77.7096878,,,,0,0,0,0.0,0
clinic,Akhilesh Gaumat Clinic,28.6722534,77.4458992,,,,0,0,0,0.0,0
clinic,Dipakshi Hospital,28.5873527,77.3567507,,,,0,0,0,0.0,0
clinic,Sumangalam Nursing Home,27.8882781,78.0804174,,,,0,0,0,0.0,0
clinic,Mangal Nursing Home,29.0297036,77.6832318,,,,0,0,0,0.0,0
clinic,Vishnu Medical and Heart Care Centre,28.7363498,77.7787413,,,,0,0,0,0.0,0
clinic,Akshay Nursing Home - Baraut,29.1025321,77.2612513,,,,0,0,0,0.0,0
clinic,Jeevan Jyoti Nursing Home - Baraut,29.0999055,77.2606324,,,,0,0,0,0.0,0
clinic,B.R. Khan Memeorial Family Health Clinic,27.9300001,78.080218,,,,0,0,0,0.0,0
clinic,Chauhan Nursing Home,27.7956224,77.4302351,,,,0,0,0,0.0,0
clinic,Dr. Rakesh Taneja's clinic,28.6705619,77.4304456,,,,0,0,0,0.0,0
clinic,Ghaziabad Orthopaedic Clinic,28.6705494,77.430567,,,,0,0,0,0.0,0
clinic,Gogi Eye Clinic,27.9000084,78.0952457,,,,0,0,0,0.0,0
clinic,Sanjay Eye Nursing Home,28.9523849,77.7311597,,,,0,0,0,0.0,0
clinic,Ved Nursing Home,27.7951526,77.4360797,,,,0,0,0,0.0,0
clinic,Hemkunt Nursing Home,28.9870173,77.715012,,,,0,0,0,0.0,0
clinic,Vikas Garg Nursing Home,28.9595018,77.727822,,,,0,0,0,0.0,0
clinic,Gupta Nursing Home,28.6827315,77.3670463,,,,0,0,0,0.0,0
clinic,Suraj Maternity Fracture Clinic,28.671188,77.4615231,,,,0,0,0,0.0,0
clinic,Sunita Nursing Home,28.9476322,77.723296,,,,0,0,0,0.0,0
clinic,"Katiyar Nursing Home, Baghpat",29.100332,77.2557333,,,,0,0,0,0.0,0
clinic,Kanta Nursing Home,28.9668197,77.6919685,,,,0,0,0,0.0,0
clinic,Dr .Aradhana Kapoor Medicare Centre,28.5927705,77.3650759,,,,0,0,0,0.0,0
clinic,Kumar Nursing Home,27.8885739,78.0807037,,,,0,0,0,0.0,0
clinic,Dr. Sanjeev Anand Clinic,28.6786419,77.4508835,,,,0,0,0,0.0,0
clinic,Geeta Nursing Home,28.9702687,77.6819303,,,,0,0,0,0.0,0
clinic,Uday Policlinic and Nursing Home,29.0513701,77.7081549,,,,0,0,0,0.0,0
clinic,Rohitash Clinic,28.5947661,77.3425665,,,,0,0,0,0.0,0
clinic,Orthos The Bone & Joint Clinic,28.6447631,77.341904,,,,0,0,0,0.0,0
clinic,"CGHS Dispensary, Faridabad",28.4051795,77.2975677,,,,0,0,0,0.0,0
clinic,"CGHS Dispensary, Kanker Kehra",29.029625,77.6839158,,,,0,0,0,0.0,0
clinic,Rajendrs Nursing and Maternity Home,28.6881394,77.3614727,,,,0,0,0,0.0,0
clinic,City Nursing Home,28.6617995,77.4440707,,,,0,0,0,0.0,0
clinic,Meera Medi Care,28.5994808,77.3491793,,,,0,0,0,0.0,0
clinic,Kacker Nursing Home,28.4092539,77.8408894,,,,0,0,0,0.0,0
clinic,Child Care and Dental Health Centre,28.5683856,77.3433517,,,,0,0,0,0.0,0
clinic,Wadhawan's Orthopaedic and Medical Centre - Noida,28.5830114,77.3546565,,,,0,0,0,0.0,0
clinic,A K G Surgical Center,27.8954528,78.0658454,,,,0,0,0,0.0,0
clinic,Mata Kaushalya Clinic and Physiotherapy Centre,28.6137067,77.3519213,,,,0,0,0,0.0,0
clinic,"Vimal Nursing Home, Muzaffarnagar",29.4708385,77.7010699,,,,0,0,0,0.0,0
clinic,Yog Nursing Home,28.9651718,77.7401939,,,,0,0,0,0.0,0
clinic,Agarwal Eye and Dental Care Center,28.574582,77.3234966,,,,0,0,0,0.0,0
clinic,Sharma Nursing and Maternity Home,28.9786034,77.7187121,,,,0,0,0,0.0,0
clinic,Child Care Centre,28.953846,77.6995806,,,,0,0,0,0.0,0
clinic,Aakash Medicare,28.6705931,77.3800188,,,,0,0,0,0.0,0
clinic,R.N. Clinic,28.5394137,77.3891746,,,,0,0,0,0.0,0
clinic,Dr. Khan's Rehan Hospital - Hapur,28.7282391,77.7768148,,,,0,0,0,0.0,0
clinic,"Sanjeevani Nursing Home, Ghaziabad",28.6886094,77.3604768,,,,0,0,0,0.0,0
clinic,Panwar Clinic,29.4893306,77.7538162,,,,0,0,0,0.0,0
clinic,Verma Nursing Homeand Reliance Daignostic Centre,28.6700603,77.4608706,,,,0,0,0,0.0,0
clinic,"Sanjivani Nursing Home, Ghaziabad",28.6717225,77.4186558,,,,0,0,0,0.0,0
clinic,Shamli Nursing Home,29.4520727,77.3196825,,,,0,0,0,0.0,0
clinic,Arogya Clinic,28.5321001,77.3862845,,,,0,0,0,0.0,0
clinic,Ahuja E.N.T. Centre and Nursing Home,28.6607074,77.4421167,,,,0,0,0,0.0,0
clinic,Kaushik Nursing Home,28.6701437,77.3316841,,,,0,0,0,0.0,0
clinic,Sudhir Clinic and Nursing Home,28.4081144,77.8474769,,,,0,0,0,0.0,0
clinic,Apollo Nursing Home,29.0540698,77.708751,,,,0,0,0,0.0,0
clinic,Tayal Nursing Home,28.974117,77.6934578,,,,0,0,0,0.0,0
clinic,Sanskriti Clinic,28.599407,77.3488334,,,,0,0,0,0.0,0
clinic,City Nursing Home,28.2130496,76.8389844,,,,0,0,0,0.0,0
clinic,"Saroj Nursing Home, Alwar",28.2134739,76.8371035,,,,0,0,0,0.0,0
clinic,Ganga Medical Center,28.52605,77.2592939,,,,0,0,0,0.0,0
clinic,Sareen Hair Clinic,28.5515214,77.246076,,,,0,0,0,0.0,0
clinic,DGD Khyala,28.6513775,77.0968036,,,,0,0,0,0.0,0
clinic,"Maternal And Child Welfare Centre (MCD), Nangal Raya",28.6105214,77.1082645,,,,0,0,0,0.0,0
clinic,President Estate Clinic,28.6208562,77.2004083,,,,0,0,0,0.0,0
clinic,"Maternity Home And Child Care Dispensary, Naraiana",28.623212,77.138335,,,,0,0,0,0.0,0
clinic,NIHFW Munirka,28.5512217,77.1757347,,,,0,0,0,0.0,0
clinic,DGD Budh Nagar,28.6341112,77.1433462,,,,0,0,0,0.0,0
clinic,DGD Bamnoli,28.5452483,77.0319165,,,,0,0,0,0.0,0
clinic,CGHS Dispensary Inderpuri,28.6359178,77.1457088,,,,0,0,0,0.0,0
clinic,CGHS Dispensary R.K.Puram Sec-8,28.5715124,77.1671368,,,,0,0,0,0.0,0
clinic,DGD Sec 19 Dwarka,28.5777752,77.0483255,,,,0,0,0,0.0,0
clinic,ESI Dispensary Factory Road,28.5751776,77.1906756,,,,0,0,0,0.0,0
clinic,DGD Ram Dutt Enclave,28.6222683,77.0643282,,,,0,0,0,0.0,0
clinic,"Dispensary Government, Sagarpur",28.6019334,77.1050054,,,,0,0,0,0.0,0
clinic,"Dispensary, Subhash Nagar",28.6344692,77.1158533,,,,0,0,0,0.0,0
clinic,NDMC Dispensary,28.6001742,77.230795,,,,0,0,0,0.0,0
clinic,Vishwa Yuvak Kendra,28.6039009,77.1952236,,,,0,0,0,0.0,0
clinic,DGD Nangli Sakrawati,28.6174492,77.004094,,,,0,0,0,0.0,0
clinic,DGD Hiran Kudna,28.6718062,77.0011614,,,,0,0,0,0.0,0
clinic,DGD Mayapuri,28.6231449,77.1245428,,,,0,0,0,0.0,0
clinic,DGD Jwala Puri,28.67748,77.078186,,,,0,0,0,0.0,0
clinic,SPUHC Samalka,28.5320512,77.0931081,,,,0,0,0,0.0,0
clinic,DGD Tikri Kalan,28.6843839,76.9736556,,,,0,0,0,0.0,0
clinic,JNU CGHS Dispensary,28.5501361,77.1701779,,,,0,0,0,0.0,0
clinic,New Delhi Municipal Council Polyclinic,28.633024,77.2111811,,,,0,0,0,0.0,0
clinic,DGD Kapashera,28.5251796,77.083542,,,,0,0,0,0.0,0
clinic,"CGHS Dispensery, R K Puram",28.5629319,77.1791219,,,,0,0,0,0.0,0
clinic,DGD Issapur,28.5756031,76.8673075,,,,0,0,0,0.0,0
clinic,CGHS Dispensary L Block Sarojini Nagar New Delhi India,28.5758536,77.1913276,,,,0,0,0,0.0,0
clinic,DGD Dindarpur,28.5920814,76.9930276,,,,0,0,0,0.0,0
clinic,CGHS Wellness Centre Lodhi Road II,28.5809522,77.2249977,,,,0,0,0,0.0,0
clinic,DGD Jeevan Park,28.6179621,77.0737965,,,,0,0,0,0.0,0
clinic,DGD Sec 2 Dwarka,28.600973,77.068381,,,,0,0,0,0.0,0
clinic,CGHS Wellness Centre Chankyapuri,28.5859822,77.1962103,,,,0,0,0,0.0,0
clinic,MCD Baprolla,28.632556,77.01819,,,,0,0,0,0.0,0
clinic,DGD Choukhandi,28.6466595,77.0953194,,,,0,0,0,0.0,0
clinic,Dharam Marg Dispensary Complex,28.6033779,77.189242,,,,0,0,0,0.0,0
clinic,SPUHC Ranaji Enclave,28.6174089,77.0161095,,,,0,0,0,0.0,0
clinic,CGHS Dispensary South Avenue,28.6092512,77.1998329,,,,0,0,0,0.0,0
